candidate_id,accepted_species,trait_name,normalized_value,source_url,page_title,exact_supporting_quote,content_fingerprint,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason,supporting_quote,source_lineage
proteus-c6763c1d160976a51797f802,,flower_primary_color,white,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=326665; Taxon=Dalzellia ceylanica; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (3) white; Original reference key=Sehgal et al 2010 (Sexual plant reproduction),citation:5a0ddc67da26e0bc2916
proteus-c9e1aec18cf682887b6734d9,,flower_primary_color,white,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=450961; Taxon=Phelline comosa; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (3) white; Original reference key=Barriera et al 2007 (Flowering Plants),citation:c05d76983697cb503029
proteus-cfbaa086d663c7580dcbbd03,,flower_primary_color,red_pink,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=352279; Taxon=Begonia heracleifolia; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (4) pink; Notes=https://ia600209.us.archive.org/33/items/floraofguatemala2471stan/floraofguatemala2471stan.pdf {rose}; Original reference key=Standley & Williams 1961 (book),citation:b3c8f5f21c52dc64c0b7
proteus-d0bd915d81be8af8be4dfe71,,flower_primary_color,white,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=449927; Taxon=Petrosavia sakuraii; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (3) white; Notes=Indicated as colorless; Original reference key=Cameron et al 2003 (Brittonia),citation:ddb680de1280fc6cd9e6
proteus-d28770422e597d5d2453aaa9,,flower_primary_color,yellow_orange,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=320424; Taxon=Davilla kunthii; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (0) yellow; Original reference key=Rech et al 2011 (ActaBotBras),citation:f4ef838f4b86caa2b3d3
proteus-d48cc9d190462c8e7e7a10f8,,flower_primary_color,red_pink,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=450617; Taxon=Gesneria cuneifolia; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (7) red; Original reference key=Marten-Rodriguez and Fenster 2008 (AnnBot),citation:b9a181c6c255f5116396
proteus-dfcc77ec8cd7de10babaf959,,flower_primary_color,red_pink,http://www.nzpcn.org.nz/,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=124340; Taxon=Alseuosmia macrophylla; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (7) red; Notes=Corolla; Original reference key=New Zealand Plant Conservation Network 2013 (website),citation:778e1fe9533678615052
proteus-fd7ec3ea9db48dbc4cf10ea7,,flower_primary_color,white,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=450665; Taxon=Jumellea fragrans; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (3) white; Original reference key=Blambert et al 2016 (AnnBot),citation:faca05128a99d37c1e4e
proteus-fe53d488ffb0fab0d9326a34,,flower_primary_color,yellow_orange,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=324634; Taxon=Heliconia irrasa; Character=239. Main color of perianth at anthesis (D1); CharacterState=239. Main color of perianth at anthesis (D1): (0) yellow; Original reference key=Daniels & Stiles 1979 (Brenesia),citation:119e3eeeee9a2dbafb94
proteus-08af3b2c14daca3b84c04a30,,mating_system,predominantly_outcrossing,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=322966; Taxon=Cyclanthus bipartitus; Character=80. Phenotypic mating system (D1); CharacterState=80. Phenotypic mating system (D1): (1) (predominantly) outcrossing; Original reference key=Ramirez and Seres 1994 (PlantSystEvol),citation:649003dac006c8aa5671
proteus-0f8bd92a161d1aca1b9e3cb4,,mating_system,predominantly_selfing,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=367387; Taxon=Ipomoea alba; Character=80. Phenotypic mating system (D1); CharacterState=80. Phenotypic mating system (D1): (0) (predominantly) selfing; Original reference key=Rambunda and Johnson 2004 (DivDistri),citation:0b6878bf119ca3a46602
proteus-114631a51c21d8648d01030e,,mating_system,predominantly_outcrossing,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=319267; Taxon=Manilkara zapota; Character=80. Phenotypic mating system (D1); CharacterState=80. Phenotypic mating system (D1): (1) (predominantly) outcrossing; Original reference key=Thompson et al 2015 (TreeGenetGenome),citation:7b6d20a8dbae35a8a6e1
proteus-189e08f5a902799cb8877b8f,,mating_system,predominantly_selfing,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=365427; Taxon=Canna indica; Character=80. Phenotypic mating system (D1); CharacterState=80. Phenotypic mating system (D1): (0) (predominantly) selfing; Original reference key=Rambunda and Johnson 2004 (DivDistri),citation:0b6878bf119ca3a46602
proteus-216688c59fa3bcb0f2c514eb,,mating_system,predominantly_selfing,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=365599; Taxon=Dalzellia ceylanica; Character=80. Phenotypic mating system (D1); CharacterState=80. Phenotypic mating system (D1): (0) (predominantly) selfing; Original reference key=Sehgal et al 2010 (Sexual plant reproduction),citation:5a0ddc67da26e0bc2916
proteus-27dadcf6a4513606111c112d,,mating_system,predominantly_outcrossing,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,"PROTEUS NDat=347984; Taxon=Diospyros australis; Character=80. Phenotypic mating system (D1); CharacterState=80. Phenotypic mating system (D1): (1) (predominantly) outcrossing; Notes=Dioecy, self-compatibility and vegetative reproduction in Australian subtropical rainforest trees and shrubs P Adam, G Williams - Cunninghamia, 2001; Original reference key=Adam and William 2001 (article)",citation:d7ec8627c1832a98c345
proteus-335ad492d136d1a30592ae22,,mating_system,predominantly_outcrossing,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=450843; Taxon=Pitcairnia albiflos; Character=80. Phenotypic mating system (D1); CharacterState=80. Phenotypic mating system (D1): (1) (predominantly) outcrossing; Original reference key=Wendt et al 2001 (AmJBot),citation:494f75d21075eba4b363
proteus-33d82c6fd41693337e450c5b,,mating_system,mixed_mating,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=314768; Taxon=Caulophyllum thalictroides; Character=80. Phenotypic mating system (D1); CharacterState=80. Phenotypic mating system (D1): (2) mixed; Original reference key=Hannan & Prucher 1996 (AmMidNat),doi:10.2307/2426731
proteus-3488162b0f7c4fea830d0e04,,mating_system,mixed_mating,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=448587; Taxon=Alepis flavida; Character=80. Phenotypic mating system (D1); CharacterState=80. Phenotypic mating system (D1): (2) mixed; Original reference key=Ladley 1997 (article),citation:167f7d204d88d8cc8fae
proteus-3bc803ff0285b357fb96fad3,,mating_system,predominantly_outcrossing,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=284153; Taxon=Albizia julibrissin; Character=80. Phenotypic mating system (D1); CharacterState=80. Phenotypic mating system (D1): (1) (predominantly) outcrossing; Notes=Self-incompatible.; Original reference key=Godt & Hamrick 1997 (Forest Genet),citation:8d3a0de62a94fab60dcd
proteus-489294c4222d0913afcedfcf,,mating_system,mixed_mating,https://DOI: 10.2307/2388639,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=287399; Taxon=Bruguiera gymnorhiza; Character=80. Phenotypic mating system (D1); CharacterState=80. Phenotypic mating system (D1): (2) mixed; Original reference key=Kondo et al 1987 (Biotropica),citation:66db04c7300cbfd9cf09
proteus-5dab403303c19ef76846937e,,mating_system,predominantly_outcrossing,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,PROTEUS NDat=450613; Taxon=Cobaea scandens; Character=80. Phenotypic mating system (D1); CharacterState=80. Phenotypic mating system (D1): (1) (predominantly) outcrossing; Original reference key=Barrett et al 1996 (PhilTrRSoc),citation:cf74189d7632745846eb
proteus-5fd01855c8b78d099bb1e5dc,,mating_system,predominantly_outcrossing,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,"PROTEUS NDat=315609; Taxon=Eupomatia bennettii; Character=80. Phenotypic mating system (D1); CharacterState=80. Phenotypic mating system (D1): (1) (predominantly) outcrossing; Notes=""Due to these elaborate mechanisms the degree of inbreeding becomes limited in spite of self-compatibility.""; Original reference key=Endress 1984 (BotJahrb)",citation:1643c8e9e42f4146c03d
proteus-61d94ae9854df86d93fbb4b8,,mating_system,mixed_mating,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,"PROTEUS NDat=450321; Taxon=Titanotrichum oldhamii; Character=80. Phenotypic mating system (D1); CharacterState=80. Phenotypic mating system (D1): (2) mixed; Notes=""In our case, the moderate inbreeding depression in the outcrosser T. oldhamii could allow selfing in clonal populations. Thus, it is tempting to speculate that selfing helps to retain the restricted sexual reproduction of T. oldhamii, in addition to the; Original reference key=Wang et al. 2004 (SexPlantReprod)",citation:0d9a26b72b467dcf5d18
proteus-6635d1733581caba04887cd0,,mating_system,predominantly_selfing,https://doi.org/10.48579/PRO/HU3QYM,,,,True,wild_or_unspecified,OpenAI Codex structured-record audit,2026-08-11T00:00:00Z,Exact accepted scientific name and family; explicit PROTEUS character-state mapping inspected; original reference retained; no cultivar or cross-trait proxy.,"PROTEUS NDat=373043; Taxon=Mayaca fluviatilis; Character=80. Phenotypic mating system (D1); CharacterState=80. Phenotypic mating system (D1): (0) (predominantly) selfing; Notes=Clesitogamous flowers, selfing rate probably quite high but could be mixed MS; Original reference key=Oriani and Scatena 2019 (PlantSystEvol)",citation:9c494af24fcb19a16323
