accepted_species,family,trait_name,normalized_value,raw_value,evidence_quality,source_provider,source_url,page_title,source_citation,source_excerpt,source_record_id,source_lineage,lineage_method,source_tier,source_type,domain,language,wild_cultivated_cultivar_status,content_sha256,content_sha256_basis,retrieved_at_utc,query
White",nzpcn:montia-racemosa:flower-colours,provider_treatment:nzpcn:montia-racemosa,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,684947fc8fe2b79b81d0e44bb58cf39d73584895c0db91f24c92ffcdae5a5007,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Montia sessiliflora,Montiaceae,flower_primary_color,white,White,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/montia-sessiliflora/,Montia sessiliflora • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
White",nzpcn:montia-sessiliflora:flower-colours,provider_treatment:nzpcn:montia-sessiliflora,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,91f51e3ff0192aa2ed01f3c8ea180ad1461f64bdbcd77a2590dda2df71a6a861,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Myriophyllum propinquum,Haloragaceae,flower_primary_color,white|yellow_orange,"White, Yellow",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/myriophyllum-propinquum/,Myriophyllum propinquum • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
White, Yellow",nzpcn:myriophyllum-propinquum:flower-colours,provider_treatment:nzpcn:myriophyllum-propinquum,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,733c3eedf85d5b26becf6d1b815c5ea32f2d70aa93c5a19c5fc63ac4fafa1e0c,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Myrsine aquilonia,Primulaceae,flower_primary_color,green_brown_inconspicuous|red_pink,"Green, Red/Pink",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/myrsine-aquilonia/,Myrsine aquilonia • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Green, Red/Pink",nzpcn:myrsine-aquilonia:flower-colours,provider_treatment:nzpcn:myrsine-aquilonia,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,5048b63ce91996ee79dad090687e62b5e34134a9874fda967de627d43122a4e5,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Myrsine australis,Primulaceae,flower_primary_color,white,"Cream, White",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/myrsine-australis/,Myrsine australis • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Cream, White",nzpcn:myrsine-australis:flower-colours,provider_treatment:nzpcn:myrsine-australis,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,bbb285abe6377c6e55f622db726b7d0841c1af07bf4e80ec604329910f9cc0c2,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Myrsine umbricola,Primulaceae,flower_primary_color,green_brown_inconspicuous|white,"Cream, Green",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/myrsine-umbricola/,Myrsine umbricola • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Cream, Green",nzpcn:myrsine-umbricola:flower-colours,provider_treatment:nzpcn:myrsine-umbricola,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,8692e7ca662ac2e0d90530d899dbd3205eafc0836ecba3579ec07889c546b265,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Nertera balfouriana,Rubiaceae,flower_primary_color,red_pink|yellow_orange,"Orange, Red/Pink",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/nertera-balfouriana/,Nertera balfouriana • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Orange, Red/Pink",nzpcn:nertera-balfouriana:flower-colours,provider_treatment:nzpcn:nertera-balfouriana,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,e8bda0839d972691cd98c65efbd58f5032df9aaf2daed76f9e985f61e3bf402d,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Nertera ciliata,Rubiaceae,flower_primary_color,yellow_orange,Yellow,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/nertera-ciliata/,Nertera ciliata • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Yellow",nzpcn:nertera-ciliata:flower-colours,provider_treatment:nzpcn:nertera-ciliata,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,2ac36a0bfafa89be1e314fb158b0028acc076a6294182642f83f85674ef38d09,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Nertera villosa,Rubiaceae,flower_primary_color,green_brown_inconspicuous|yellow_orange,"Green, Yellow",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/nertera-villosa/,Nertera villosa • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Green, Yellow",nzpcn:nertera-villosa:flower-colours,provider_treatment:nzpcn:nertera-villosa,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,e818eef2657262c1da959b1474a2169253d61a53ff5da41f7d506aebc0cc6e2e,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Olearia townsonii,Asteraceae,flower_primary_color,white,White,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/olearia-townsonii/,Olearia townsonii • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
White",nzpcn:olearia-townsonii:flower-colours,provider_treatment:nzpcn:olearia-townsonii,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,aa346570995763dde5c7af9f39afa74c9abc8404314c14d986e1b603fe12de2b,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Pachycladon cheesemanii,Brassicaceae,flower_primary_color,white,White,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/pachycladon-cheesemanii/,Pachycladon cheesemanii • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
White",nzpcn:pachycladon-cheesemanii:flower-colours,provider_treatment:nzpcn:pachycladon-cheesemanii,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,12ffb25af17e7385dce7876593c915056080c1e7e0dab903b9fe5baedefa6899,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Pachycladon exile,Brassicaceae,flower_primary_color,green_brown_inconspicuous|white,"Green, White",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/pachycladon-exile/,Pachycladon exile • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Green, White",nzpcn:pachycladon-exile:flower-colours,provider_treatment:nzpcn:pachycladon-exile,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,aebca2ade1b06ca9f4be359bede3efe646a74ac415d7cbc1b9ee7c4187a90237,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Pachycladon fasciarium,Brassicaceae,flower_primary_color,green_brown_inconspicuous|white,"Green, White",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/pachycladon-fasciarium/,Pachycladon fasciarium • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Green, White",nzpcn:pachycladon-fasciarium:flower-colours,provider_treatment:nzpcn:pachycladon-fasciarium,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,a99047410a0db4061b18cd2a5035968ad1ee05a7c5d82b5e716d9c6ce1cccfa0,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Pachycladon latisiliquum,Brassicaceae,flower_primary_color,white,White,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/pachycladon-latisiliquum/,Pachycladon latisiliquum • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
White",nzpcn:pachycladon-latisiliquum:flower-colours,provider_treatment:nzpcn:pachycladon-latisiliquum,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,31d99d5e33ea30a079fb92442feab0d940954b5b19b5b55941f2abf91ea829f7,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Pachycladon novae-zelandiae,Brassicaceae,flower_primary_color,white,White,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/pachycladon-novae-zelandiae/,Pachycladon novae-zelandiae • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
White",nzpcn:pachycladon-novae-zelandiae:flower-colours,provider_treatment:nzpcn:pachycladon-novae-zelandiae,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,be28aba54caecc9aa1054f353777b4bf8650b336d71e841912a77dff2fee016f,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Pachycladon wallii,Brassicaceae,flower_primary_color,white,White,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/pachycladon-wallii/,Pachycladon wallii • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
White",nzpcn:pachycladon-wallii:flower-colours,provider_treatment:nzpcn:pachycladon-wallii,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,7cb91c0f41f1b105791c399b4cca9869502e09b3876e13515f5a5d4992c8e747,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Paratrophis microphylla,Moraceae,flower_primary_color,red_pink|white,"Red/Pink, White",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/paratrophis-microphylla/,Paratrophis microphylla • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Red/Pink, White",nzpcn:paratrophis-microphylla:flower-colours,provider_treatment:nzpcn:paratrophis-microphylla,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,409caacff52f4c970a271d79fa89b88e3bffd86a7ef93baf0cdb7fc45bc24b65,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Paspalum orbiculare,Poaceae,flower_primary_color,green_brown_inconspicuous|yellow_orange,"Brown, Yellow",high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/paspalum-orbiculare/,Paspalum orbiculare • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
Brown, Yellow",nzpcn:paspalum-orbiculare:flower-colours,provider_treatment:nzpcn:paspalum-orbiculare,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,6b1bf853d370f007be58b27a2bdef18bdbca7684d881c76f11821c8706ecab8a,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Phyllachne clavigera,Stylidiaceae,flower_primary_color,white,White,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/phyllachne-clavigera/,Phyllachne clavigera • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
White",nzpcn:phyllachne-clavigera:flower-colours,provider_treatment:nzpcn:phyllachne-clavigera,conservation_network_species_treatment_lineage,A,conservation_network_species_database,nzpcn.org.nz,en,native_species_profile_not_cultivar_limited,b840f9f1a389889d06e3886ceedbb40be7fc3fda3984b2a2548cfde0e45e0d67,retrieved_nzpcn_species_profile_html_bytes,2026-08-14T02:45:00Z,credential_free_nzpcn_native_flower_colour_index_and_profile
Phyllachne rubra,Stylidiaceae,flower_primary_color,white,White,high,New Zealand Plant Conservation Network,https://www.nzpcn.org.nz/flora/species/phyllachne-rubra/,Phyllachne rubra • New Zealand Plant Conservation Network,New Zealand Plant Conservation Network native species profile; structured Flower colours field,"Flower colours
