accepted_species,axis,trait_name,normalized_value,raw_value,exact_supporting_excerpt,original_source_url,archive_url,archive_timestamp,archive_cdx_digest,retrieved_at,page_response_sha256,page_content_fingerprint,normalized_excerpt_fingerprint,source_lineage,source_citation,source_group,source_type,source_tier,identity_match,cultivar_status,wild_or_cultivated,extraction_rule,review_status
Roystonea princeps,flower_colour,flower_primary_color,blue_purple,the anthers of the male flowers are purplish.,the anthers of the male flowers are purplish.,http://www.palmpedia.net:80/wiki/Roystonea_princeps,https://web.archive.org/web/20200130232328id_/http://www.palmpedia.net:80/wiki/Roystonea_princeps,20200130232328,KUFBBQFEZP5DABZTCYBXHAYZFHF2EFZC,2026-08-12T15:40:07.298722+00:00,a118b925701d50b1faa644b562e05be3dec38f5369ed5c11dc72d86d8a8e0caf,9894cd2512f8caab0538fb69bb3e46f8caf1dfedd88aafa8c00b16a127d58a46,d2773e82c03d11202e760e58905a14cd5af176dcbd23de682d65508b94e96f21,original_citation:read_1966,"Read, 1966",palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Roystonea princeps,flower_colour,flower_primary_color,white,Staminate flowers white;,Staminate flowers white;,http://www.palmpedia.net:80/wiki/Roystonea_princeps,https://web.archive.org/web/20200130232328id_/http://www.palmpedia.net:80/wiki/Roystonea_princeps,20200130232328,KUFBBQFEZP5DABZTCYBXHAYZFHF2EFZC,2026-08-12T15:40:07.298722+00:00,a118b925701d50b1faa644b562e05be3dec38f5369ed5c11dc72d86d8a8e0caf,9894cd2512f8caab0538fb69bb3e46f8caf1dfedd88aafa8c00b16a127d58a46,216ad83bc40066088d5af303be7394f3e76a272204f958f8183ffcdc094e412f,original_citation:read_1966,"Read, 1966",palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Roystonea princeps,flower_colour,flower_primary_color,white,"Pistillate flowers white, 2-3.5 per cm;","Pistillate flowers white, 2-3.5 per cm;",http://www.palmpedia.net:80/wiki/Roystonea_princeps,https://web.archive.org/web/20200130232328id_/http://www.palmpedia.net:80/wiki/Roystonea_princeps,20200130232328,KUFBBQFEZP5DABZTCYBXHAYZFHF2EFZC,2026-08-12T15:40:07.298722+00:00,a118b925701d50b1faa644b562e05be3dec38f5369ed5c11dc72d86d8a8e0caf,9894cd2512f8caab0538fb69bb3e46f8caf1dfedd88aafa8c00b16a127d58a46,6a2321f21e1755aab4aed13e08aa7d2fe90e6de9ea0b017ad3118490a548561d,original_citation:read_1966,"Read, 1966",palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Zombia antillarum,flower_colour,flower_primary_color,white,"In summer, a short clustered stem of tiny white flowers will appear from the crownshaft of each trunk among the fronds.","In summer, a short clustered stem of tiny white flowers will appear from the crownshaft of each trunk among the fronds.",http://www.palmpedia.net:80/wiki/Zombia_antillarum,https://web.archive.org/web/20200131210606id_/http://www.palmpedia.net:80/wiki/Zombia_antillarum,20200131210606,H6PQRGZQ6RKCV4FLZNBN3MCH45D7LSKR,2026-08-12T15:40:08.016031+00:00,5e8e01414bf2987d29cea1ec1850ff735d7893271922da2132aff15b1879bdb9,994a77ba5c10616bf4d972f457d9a48dddd0a0e7012f54bb4428ce7342eb2c14,1a288c4fd15a14190740f648ece164d8dd4477bfb6b4b0d28958fb5eee55e63a,provider_treatment:palmpedia:Zombia_antillarum,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Coccothrinax crinita,flower_colour,flower_primary_color,yellow_orange,"Flower: dioecious, (male and female flowers on separate plants), yellow flowers.","Flower: dioecious, (male and female flowers on separate plants), yellow flowers.",http://www.palmpedia.net:80/wiki/Coccothrinax_crinita,https://web.archive.org/web/20200123051536id_/http://www.palmpedia.net:80/wiki/Coccothrinax_crinita,20200123051536,VPUBBBPURZ5N6JO6JTZ2DK2CHQNWIJUN,2026-08-12T15:40:17.557865+00:00,a4edc426ffc13e4f1075c5736851a7c5abb5cf6345b584d68478e38f7edb8b2f,dad95e0dd817636bacbc1a709cae82abf63d4a614e297127525989d81a14b2bb,10cacf8bed2c056b7364aa3926647b40bde5c15e965279caeb634858d6b7b7cc,provider_treatment:palmpedia:Coccothrinax_crinita,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Dypsis henrici,floral_structural_complexity,flower_size_class,very_small,"STAMINATE FLOWER buds pointed, 1.5 x 1 mm;","STAMINATE FLOWER buds pointed, 1.5 x 1 mm;",http://www.palmpedia.net:80/wiki/Dypsis_henrici,https://web.archive.org/web/20200105121001id_/http://www.palmpedia.net:80/wiki/Dypsis_henrici,20200105121001,5FAAXV3RH2TY4NSTF4FP23GEEIO3HFMO,2026-08-12T15:40:24.279892+00:00,441c6bc597d165da1bcaf6c81632d73c4ddbb2e9419d484b11c02acbc89e5eff,23ab8f294573d978d2a722b5ed15f9333af2a40fbe985c07d2a761e8461aef8a,a3fd0b2a986b09a3daee5bf8be228b4baf058a76f50201d5698edba5b794b090,original_citation:j_dransfield_h_beentje_the_palms_of_madagascar_1995,"J. Dransfield & H. Beentje, The Palms of Madagascar. 1995",palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Dypsis sanctaemariae,floral_structural_complexity,flower_size_class,very_small,"STAMINATE FLOWER buds bluntly pointed, about 2.5 x 1.5 mm;","STAMINATE FLOWER buds bluntly pointed, about 2.5 x 1.5 mm;",http://www.palmpedia.net:80/wiki/Dypsis_sanctaemariae,https://web.archive.org/web/20200105121021id_/http://www.palmpedia.net:80/wiki/Dypsis_sanctaemariae,20200105121021,MP4CFYDJQ4VNIUPHHOB6XDOSX6LFZHS4,2026-08-12T15:40:26.218440+00:00,c9eb5b277a620bf34cb41ed7a1af2d65dc438ea5773287d1515c34a5c63420f4,af832ac28fd96075c11a4fe3a63bb99a40923e0c172989ee280598c5725090d3,d91ab61b976ebabe17a5a0571e3f4513b0d7eb0495f42f19f83f9d0dabe2d878,original_citation:j_dransfield_and_h_beentje_1995,J. Dransfield and H. Beentje. 1995,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Dypsis sanctaemariae,floral_structural_complexity,flower_size_class,very_small,PISTILLATE FLOWER 4 x 2.5 mm;,PISTILLATE FLOWER 4 x 2.5 mm;,http://www.palmpedia.net:80/wiki/Dypsis_sanctaemariae,https://web.archive.org/web/20200105121021id_/http://www.palmpedia.net:80/wiki/Dypsis_sanctaemariae,20200105121021,MP4CFYDJQ4VNIUPHHOB6XDOSX6LFZHS4,2026-08-12T15:40:26.218440+00:00,c9eb5b277a620bf34cb41ed7a1af2d65dc438ea5773287d1515c34a5c63420f4,af832ac28fd96075c11a4fe3a63bb99a40923e0c172989ee280598c5725090d3,9ffd1029fac126545beeb4c17032acfd11a621cea3910da2fdb2b6eef284ce61,original_citation:j_dransfield_and_h_beentje_1995,J. Dransfield and H. Beentje. 1995,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Ravenea beentjei,flower_colour,flower_primary_color,yellow_orange,"Staminate flowers yellow, calyx connate for about 0.4 mm, lobes 1.6 -2 ?x 0.8- 1 mm;","Staminate flowers yellow, calyx connate for about 0.4 mm, lobes 1.6 -2 ?x 0.8- 1 mm;",http://www.palmpedia.net:80/wiki/Ravenea_beentjei,https://web.archive.org/web/20200120200708id_/http://www.palmpedia.net:80/wiki/Ravenea_beentjei,20200120200708,YPC63KJATNOTG6KK2T2IYWXQZG2RR27B,2026-08-12T15:40:28.438180+00:00,27ecc5595caa40a33db84c29f13d0f8b91a0a9473fa0b64a3baf9d49a244b8a1,4c7e2e54dfa7ef38089ecf75cac45f52ae6b2b01ceb0498c4072be7239c30f33,fec0db71bb73febd58ace303caf0a694463e433e2e98076041af9db2f88f7fc5,original_citation:m_rakotoarinivo_and_j_dransfield_2010,M. Rakotoarinivo and J. Dransfield. 2010,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Ravenea beentjei,flower_colour,flower_primary_color,yellow_orange,"Pistillate flowers yellow, sepals connate for about 1.6 mm, lobes about 0.8 ?","Pistillate flowers yellow, sepals connate for about 1.6 mm, lobes about 0.8 ?",http://www.palmpedia.net:80/wiki/Ravenea_beentjei,https://web.archive.org/web/20200120200708id_/http://www.palmpedia.net:80/wiki/Ravenea_beentjei,20200120200708,YPC63KJATNOTG6KK2T2IYWXQZG2RR27B,2026-08-12T15:40:28.438180+00:00,27ecc5595caa40a33db84c29f13d0f8b91a0a9473fa0b64a3baf9d49a244b8a1,4c7e2e54dfa7ef38089ecf75cac45f52ae6b2b01ceb0498c4072be7239c30f33,e527e735f5660470ea8ded1e0823b7ab9b94d58dc08cfa8daec1180371f337c0,original_citation:m_rakotoarinivo_and_j_dransfield_2010,M. Rakotoarinivo and J. Dransfield. 2010,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Dypsis pustulata,floral_structural_complexity,flower_size_class,very_small,"Staminate flowers somewhat globular at anthesis, ± bullet-shaped in bud, about 5 mm long, 5 mm wide;","Staminate flowers somewhat globular at anthesis, ± bullet-shaped in bud, about 5 mm long, 5 mm wide;",http://www.palmpedia.net:80/wiki/Dypsis_pustulata,https://web.archive.org/web/20200105120831id_/http://www.palmpedia.net:80/wiki/Dypsis_pustulata,20200105120831,OZN4A566V6VAUGODABBNYCT5WFDQJX7B,2026-08-12T15:40:32.095530+00:00,cdbfaff206a0f4018d6787ca44f45df49bbfdb1693167d03df1ca35502931575,73cdfadc4e284935bd5828af16514631ef52028c8c8586fd85e7b27e6884dceb,d2ae7dbf0c00cbdd09c939b0d28d4256963adfadacde2ac3919ee8db47531ee2,original_citation:dr_s_rakotoarinivo_m_and_j_dransfield_2012,"Dr's. RAKOTOARINIVO, M. AND J. DRANSFIELD. 2012",palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Dypsis pustulata,floral_structural_complexity,flower_size_class,very_small,"Immature pistillate flower obovoid, about 3.5 × 2 mm;","Immature pistillate flower obovoid, about 3.5 × 2 mm;",http://www.palmpedia.net:80/wiki/Dypsis_pustulata,https://web.archive.org/web/20200105120831id_/http://www.palmpedia.net:80/wiki/Dypsis_pustulata,20200105120831,OZN4A566V6VAUGODABBNYCT5WFDQJX7B,2026-08-12T15:40:32.095530+00:00,cdbfaff206a0f4018d6787ca44f45df49bbfdb1693167d03df1ca35502931575,73cdfadc4e284935bd5828af16514631ef52028c8c8586fd85e7b27e6884dceb,4ab6ddc6d922c57970f4348763cfce736d24661d848d4641285998c81f570dc8,original_citation:dr_s_rakotoarinivo_m_and_j_dransfield_2012,"Dr's. RAKOTOARINIVO, M. AND J. DRANSFIELD. 2012",palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Dypsis pustulata,flower_colour,flower_primary_color,white,"Single-stemmed or clustering palm, distinctive in the presence of irregular pustules on the leaf sheaths, the sigmoid leaflets few in number and grouped, the inflorescence branched to 2 orders with staminate flowers at anthesis globose, with whitish petals and sagittate anthers.","Single-stemmed or clustering palm, distinctive in the presence of irregular pustules on the leaf sheaths, the sigmoid leaflets few in number and grouped, the inflorescence branched to 2 orders with staminate flowers at anthesis globose, with whitish petals and sagittate anthers.",http://www.palmpedia.net:80/wiki/Dypsis_pustulata,https://web.archive.org/web/20200105120831id_/http://www.palmpedia.net:80/wiki/Dypsis_pustulata,20200105120831,OZN4A566V6VAUGODABBNYCT5WFDQJX7B,2026-08-12T15:40:32.095530+00:00,cdbfaff206a0f4018d6787ca44f45df49bbfdb1693167d03df1ca35502931575,73cdfadc4e284935bd5828af16514631ef52028c8c8586fd85e7b27e6884dceb,d8a708b6b343b1df58455399dd0dfb51ca8021ed2b3ba15863b91e7379a0fe36,original_citation:dr_s_rakotoarinivo_m_and_j_dransfield_2012,"Dr's. RAKOTOARINIVO, M. AND J. DRANSFIELD. 2012",palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Pritchardia forbesiana,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,"inflorescences composed of 1-4 panicles, shorter than to equaling petioles in flower and fruit, panicles branched to 2 orders, rachillae glabrous to clothed with scurfy indumentum in flower, glabrous in fruit;","inflorescences composed of 1-4 panicles, shorter than to equaling petioles in flower and fruit, panicles branched to 2 orders, rachillae glabrous to clothed with scurfy indumentum in flower, glabrous in fruit;",http://www.palmpedia.net:80/wiki/Pritchardia_forbesiana,https://web.archive.org/web/20200124090514id_/http://www.palmpedia.net:80/wiki/Pritchardia_forbesiana,20200124090514,JUCSF3ZFT47YPZYKZIWYL6HMXQWMAA5Z,2026-08-12T15:40:33.355520+00:00,bcd19cdbf80e55e146bf539bb94608bf19809ca99fa30237fadf677af818b426,be3f0bd038f0c6ce2365cb93b0ce52325df20d378f96f9b371ceaf9014edb2b2,618a8acf139aa707b10fc5c91ac0b9ff008c8e1c2600dbec8e9038cf60ec330f,provider_treatment:palmpedia:Pritchardia_forbesiana,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_inflorescence_v1,pending_manual_review
Pritchardia waialealeana,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,"inflorescences composed of 1-3 panicles, shorter than or equaling petioles in flower and fruit, panicles branched to 3 orders, rachillae glabrous;","inflorescences composed of 1-3 panicles, shorter than or equaling petioles in flower and fruit, panicles branched to 3 orders, rachillae glabrous;",http://www.palmpedia.net:80/wiki/Pritchardia_waialealeana,https://web.archive.org/web/20200124124910id_/http://www.palmpedia.net:80/wiki/Pritchardia_waialealeana,20200124124910,HXBJKDOHTDIM62WY6F52542O2W373AEK,2026-08-12T15:40:33.933599+00:00,d570893e9f57a101439b7f05b4e6efb9db9e374d2aaa42ec1bf8519a4c5b2ed4,a917669d2615ff7ce10348f922108bbd5f537812f7524099ba1d1ef0bb3872ae,74e8f6e2aa3182848b210853af45b42079af36e2f1b1f51c6da7d906c5a38f4b,original_citation:hodel_d_2007,"Hodel, D. 2007",palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_inflorescence_v1,pending_manual_review
Pritchardia waialealeana,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,"All three share the undulate leaf blades, incompletely covered abaxially with lepidia, and with drooping segment tips, inflorescences shorter than or equaling the petioles with panicles branched to three orders, glabrous rachillae, and small fruits.","All three share the undulate leaf blades, incompletely covered abaxially with lepidia, and with drooping segment tips, inflorescences shorter than or equaling the petioles with panicles branched to three orders, glabrous rachillae, and small fruits.",http://www.palmpedia.net:80/wiki/Pritchardia_waialealeana,https://web.archive.org/web/20200124124910id_/http://www.palmpedia.net:80/wiki/Pritchardia_waialealeana,20200124124910,HXBJKDOHTDIM62WY6F52542O2W373AEK,2026-08-12T15:40:33.933599+00:00,d570893e9f57a101439b7f05b4e6efb9db9e374d2aaa42ec1bf8519a4c5b2ed4,a917669d2615ff7ce10348f922108bbd5f537812f7524099ba1d1ef0bb3872ae,842b1a7229bcbb95d7e15dd97e46ea1b13f570099b2b1be449376e1a444ed5a5,original_citation:hodel_d_2007,"Hodel, D. 2007",palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_inflorescence_v1,pending_manual_review
Roystonea violacea,flower_colour,flower_primary_color,blue_purple,"Staminate flowers violet, darker toward the base of the petals and filaments;","Staminate flowers violet, darker toward the base of the petals and filaments;",http://www.palmpedia.net:80/wiki/Roystonea_violacea,https://web.archive.org/web/20200124191414id_/http://www.palmpedia.net:80/wiki/Roystonea_violacea,20200124191414,LFDMMC6FYN3DYM6H6NBQTLMTVVHXN6UD,2026-08-12T15:40:34.538990+00:00,74ec3224378a41545330da4fec320ec81a1436c9bd6472bcc09fb3c04b50f542,dc32453593cc4f9a63063e21e375eb137139ab8c65a7edbb6662350fa12393d7,0560ae1fa002237d80cf11cedc6bfbe709b7717fd4a6e1ffdca1560433ee3378,original_citation:1943,1943,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Roystonea violacea,flower_colour,flower_primary_color,blue_purple,"Pistillate flowers violet, 2-2.5 per cm.;","Pistillate flowers violet, 2-2.5 per cm.;",http://www.palmpedia.net:80/wiki/Roystonea_violacea,https://web.archive.org/web/20200124191414id_/http://www.palmpedia.net:80/wiki/Roystonea_violacea,20200124191414,LFDMMC6FYN3DYM6H6NBQTLMTVVHXN6UD,2026-08-12T15:40:34.538990+00:00,74ec3224378a41545330da4fec320ec81a1436c9bd6472bcc09fb3c04b50f542,dc32453593cc4f9a63063e21e375eb137139ab8c65a7edbb6662350fa12393d7,6cb7630ba8be690f90cfd1ab36590ecd39c20e0a9ca9e435febc54373e7b3c0a,original_citation:1943,1943,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
